date,usdkzt_ret,usdkzt_ret_5d,usdkzt_ret_21d,usdkzt_vol_5d,usdkzt_vol_21d,usdkzt_vol_log,tonia_spread,twina_spread,term_spread_14d,swap1d_spread,swap2d_spread,tonia_vol_log,swap1d_vol_log,variance_explained
2021-12-31,0.2987092445326361,0.29538245116622924,0.31440593965209845,0.28227960153450915,0.2826951630566921,-0.03908905135148001,0.3097395502001562,0.3110984388530366,-0.2525892450633768,0.31692246839436145,0.33831505893829217,-0.189198915147092,0.2373379518417862,0.47048036022767364
2022-01-31,0.29936742294344715,0.29534774759805793,0.3146728303301832,0.28293155636713224,0.2833226799074424,-0.044105682756682724,0.30923938365168974,0.3106351119675005,-0.25209420257422577,0.316348628522231,0.33819111881623287,-0.189339491374044,0.23640803574227812,0.4706743995616248
2022-02-28,0.2928574544664307,0.2952223341438725,0.3154466451579148,0.281870017066574,0.28355115324831476,-0.0406159753498159,0.3113859133309621,0.3126422476733146,-0.2541738337692143,0.31816941249585884,0.3399062872478536,-0.18442942507943602,0.2365948151242819,0.4670474478018008
2022-03-31,0.29554510965350606,0.29690549389183446,0.3132756206577491,0.28422046780280935,0.28273299772674737,-0.025093187662957084,0.31274692950914385,0.3134754459876633,-0.2564386860599738,0.3196043536776092,0.339330819942676,-0.1691346609163851,0.23931680327732138,0.46172060182715136
2022-04-30,0.2897945183895168,0.29187385325959936,0.3018889209674458,0.2775750475420569,0.27887985286880523,-0.025419511452828034,0.31977411238460746,0.320004997579209,-0.26329882915940683,0.3230608773001422,0.3456439067684233,-0.16747982422615973,0.24156024561305967,0.4531465393978473
2022-05-31,0.2832636500088102,0.28622687892828474,0.297053991495459,0.2731627930889237,0.27716014838925657,-0.0244657612888866,0.3247171857284562,0.3245195192952794,-0.2682344755514902,0.32601218453386527,0.3501043597253457,-0.1635782213566603,0.24339643996914964,0.44701070869729803
2022-06-30,0.2844128112609286,0.28502781646169045,0.29772657986142814,0.2742054197746359,0.2782903767715817,-0.023687204786184374,0.32457084795723967,0.3239748007532924,-0.26885640488924795,0.3265193494946411,0.3499777952459203,-0.157066312805291,0.24428120655318694,0.4453933613496
2022-07-31,0.28472617269201256,0.2854795859290961,0.2969378376301089,0.2743815984552008,0.27865369673435847,-0.02203626874990967,0.32453981832596634,0.32367093984499806,-0.26934841370981105,0.3268521493102494,0.34996166143423624,-0.15480959059617908,0.24481125689029903,0.44406170277804735
2022-08-31,0.2843351034551282,0.2853977769344717,0.2970869788120514,0.2741249640729969,0.27855425284472196,-0.022130531283350494,0.3248807590891806,0.3239773541938475,-0.26958768770729047,0.32694482269586583,0.35026835210388907,-0.1543239639242944,0.2441949637664126,0.4436246642853455
2022-09-30,0.2845106049603875,0.28541795892228033,0.29719279463899706,0.274239388577554,0.2786425403211276,-0.022012886532755852,0.3249967262870122,0.32405406399121706,-0.2697188449382192,0.3268641701840259,0.3503294777734425,-0.15360509038000128,0.2436917236342092,0.44334898134639944
2022-10-31,0.2844059018175053,0.28527520973721726,0.2972951477956579,0.27438312044941626,0.2788265305468588,-0.022740128787197743,0.325277588229193,0.3243136039096587,-0.2699872098465494,0.3266467377987196,0.35058903222201265,-0.15357798990556018,0.24233161588649305,0.4429435232468822
2022-11-30,0.2843652458106889,0.28534813778892654,0.297291557592195,0.27405018015921706,0.2786691953778833,-0.024185130803053345,0.32543650468066687,0.3244871884330643,-0.27002548622767675,0.32669485204134113,0.350746026769639,-0.15389731755459787,0.2417319414683266,0.4428402762483807
