date,usdkzt_ret,usdkzt_ret_5d,usdkzt_ret_21d,usdkzt_vol_5d,usdkzt_vol_21d,usdkzt_vol_log,tonia_spread,twina_spread,term_spread_14d,swap1d_spread,swap2d_spread,tonia_vol_log,swap1d_vol_log,usdkzt_volume
2015-01-30,0.0002008577749705,0.0002389917438293,,0.0069809450513764,,18.51143510722083,9.69,5.272959,-4.417040999999999,0.640848468419625,,4.8615937625371,21.761774201544817,109500000.0
2015-02-02,0.0001531459604882,6.848140962798511e-05,,0.0017337371599089,,18.097716857355945,9.56,9.482079,-0.0779209999999999,0.770848468419624,,4.91705694713669,21.72610117022075,72400000.0
2015-02-03,0.0001074729522629,3.606711469963386e-05,,0.002147838930306,,18.05251142058789,9.36,9.613894,0.2538940000000007,0.970848468419625,0.970848468419625,4.840953517648737,21.76460205779479,69200000.0
2015-02-04,0.001498011584851,0.0003356694316698,0.0004908448124146,0.0105311497263642,0.0137431087215335,18.33457804489895,9.51,9.543026,0.0330259999999995,0.7951420838971579,,4.726591041192431,21.722426046642862,91750000.0
2015-02-05,1.6512165062820827e-05,0.0003456060405968,0.0003956042148175,0.0104169968774157,0.0127138399475276,18.18748685678465,9.32,9.551485,0.2314849999999992,0.9851420838971574,,4.831827556602097,21.72095220702456,79200000.0
2015-02-06,0.0017526832156473,0.0006559711287321,0.0005245182529534,0.0141979776574812,0.0125491793888827,18.112795964183064,9.44,7.519392,-1.920608,0.8651420838971582,,4.727387818712341,21.71614717098228,73500000.0
2015-02-09,4.325969622609449e-05,0.0006166899973893,0.0005062782402443,0.0146959256212278,0.0126895919224976,18.138317832978185,9.46,9.564215,0.1042149999999999,0.8195190489056987,,4.84119047511598,21.72775057955648,75400000.0
2015-02-10,0.0003157445185681,0.0007013334915555,0.0003915929093688,0.0136521517183862,0.0097992281690026,18.67143946229955,9.49,11.5,2.01,0.7895190489056993,,4.792396362115501,21.746615641113973,128500000.0
2015-02-11,0.0003884285622426,0.0003240454621368,0.000367329951104,0.0132805855505043,0.0101298285462985,18.44926820080428,9.49,9.5,0.0099999999999997,0.7895190489056993,,4.927471052835487,21.77827448813239,102900000.0
2015-02-12,1.0603354432703329e-05,0.0003294685660359,0.000368053309335,0.0132381069347266,0.0101229355964836,18.274498233774285,9.67,7.342642,-2.3273580000000003,0.6095190489056996,,4.821893169499378,21.77111100856087,86400000.0
2015-02-13,6.154303398542282e-05,-3.337668389065129e-05,0.0003202271597286,0.0039747554405858,0.0100015833237408,18.41113533110883,9.59,2.743665,-6.846335,,16.4690380978114,4.835408509778168,,99050000.0
2015-02-16,0.0,-2.4724744645432395e-05,0.0003098024326135,0.0039798404350968,0.0100581145660206,18.177334485320635,9.39,9.354467,-0.0355330000000009,,,4.66287289611638,,78400000.0
2015-02-17,0.0,-8.78736483590714e-05,0.0003227547100275,0.0027052862188398,0.0099028078148133,18.59042351853946,9.06,6.128348000000001,-2.931652,1.219519048905699,,4.647654797594247,21.62626867449363,118500000.0
2015-02-18,0.000224959260179,3.4803916125270004e-05,0.0003334670557503,0.0017470990717735,0.0098408940036043,18.517807454683087,9.19,8.156608,-1.0333919999999992,1.0895190489057,,4.609759638321899,21.59790089355173,110200000.0
2015-02-19,0.0002165402967797,-1.0624814117221605e-05,0.0002442461667916,0.0025189933055066,0.0087449005340346,18.447322674898786,9.36,8.243859,-1.116140999999999,0.9195190489057,,4.630935393874117,21.559213816138023,102700000.0
2015-02-20,0.0001723658238521,3.615695745029512e-05,0.0002491638445126,0.0027572073279365,0.0087261356923191,17.800784025132014,9.48,9.275064,-0.204936,0.7995190489056991,,4.692814695840138,21.531080092484483,53800000.0
2015-02-23,0.0001721564086425,1.7256757217865016e-06,0.000205550443903,0.0031432856977022,0.0086485220155506,18.94600081386881,8.87,7.814476000000001,-1.0555239999999984,1.4095190489057003,,4.40720693320418,21.509903360593697,169100000.0
2015-02-24,4.503238354658379e-06,8.250280508548258e-07,0.0001574456405768,0.0031436040159491,0.0081653907513966,19.479165241529696,9.4,9.500002,0.1000019999999999,0.8795190489056992,,4.599755553286593,21.461864280410275,288200000.0
2015-02-25,4.000500541234686e-05,-5.216782506742845e-05,0.000152940710682,0.0024367599179032,0.0081869525769848,19.26526062827252,9.5,9.5,0.0,0.7795190489056996,,4.699570861409576,21.50762389755974,232700000.0
2015-02-26,0.0001005131955293,1.1242873394401442e-05,0.0001577270533262,0.0021065803504457,0.0081706816623011,18.94125865916104,9.52,9.5014,-0.0185999999999992,0.7595190489057,,4.870990011582737,21.426363348359523,168300000.0
2015-02-27,6.463333037132202e-05,-3.615695745029512e-05,0.0001578014285322,0.0015675272857635,0.008170144102984,19.02226073098682,9.32,4.781829999999999,-4.538170000000001,0.4801566783839952,,4.40720693320418,21.44134950279639,182500000.0
2015-03-02,0.0,-1.7256757217865016e-06,0.0001482367725813,0.0010004139448954,0.0081864183941288,18.119575651168443,9.33,9.524392,0.1943920000000005,0.9495190489056996,,4.431054865741236,21.340611304090075,74000000.0
2015-03-03,2.623239806265332e-05,4.421451561675837e-06,0.0001421932696086,0.0010186673945022,0.0081972574730826,17.757092365633966,9.47,9.500085,0.0300849999999996,0.8095190489056989,,4.200654626915515,21.3379107893514,51500000.0
2015-03-04,2.623239806265332e-05,7.175973031614547e-06,0.0001460618674277,0.0009849609045742,0.0081708688798422,17.86729550576758,9.49,9.417839,-0.0721609999999994,0.7895190489056993,,4.325853029867938,21.283167298359,57500000.0
2015-03-05,0.0008140305133075,0.0001498794365872,0.0001134913402113,0.005917808058094,0.0070053135199753,18.49300140553199,9.48,8.87806,-0.6019400000000008,0.7867386609071279,,4.289225803818339,21.221006221163748,107500000.0
2015-03-06,0.0004285689848906,0.0002485198996396,0.0001346856806853,0.005826628995652,0.0070706052860497,18.0611445677326,9.04,8.095569,-0.9444309999999998,1.0593964810546268,,3.884446237657912,21.0795407008638,69800000.0
2015-03-10,0.0001792743820931,0.0002126650232209,4.268769984055745e-05,0.0064174088275965,0.0040012791365613,18.15606394443158,9.51,9.43762,-0.072379999999999,0.7567386609071285,,4.037774210733707,21.06045210430128,76750000.0
2015-03-11,0.0005741727453481,0.000322253092678,7.208924467742388e-05,0.0065911883670665,0.0043872118093899,18.26636338356801,8.54,8.922365,0.382365,0.4436252459274854,,4.0683427596831,21.02632901143649,85700000.0
2015-03-12,0.0002520964381362,0.0003779188599178,6.905838370447575e-05,0.0059267958649458,0.0043480379481224,17.565014633894645,8.4,8.720141,0.3201409999999995,-0.1152684111141102,,4.006605647914094,21.030014972115417,42500000.0
2015-03-13,1.7098175391971893e-05,0.0002185323923347,8.836918073469524e-05,0.0048316167920758,0.0040253785986292,18.055397425477032,8.17,6.574005,-1.5959950000000005,0.1147315888858901,,3.778034365424829,20.86736618092017,69400000.0
2015-03-16,0.0002759113588544,7.763632358575024e-05,7.472562295911851e-05,0.0054510427963136,0.0042131037940939,18.409619796592946,8.51,8.44616,-0.063839999999999,-0.2252684111141096,,4.0353020215883175,20.856922221759085,98900000.0
